person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Hayley_Tullett&1,Ian_McKellen&1,[0.776635]
Henry_Suazo&1,Ratna_Sari_Dewi_Sukarno&1,[0.7183324]
Hernan_Crespo&1,Ronde_Barber&1,[0.6948095]
Hiroyuki_Yoshino&1,Rollie_Massimino&1,[0.75804156]
Hu_Jintao&6,Jerome_Jenkins&1,[0.62004715]
Hugh_Jessiman&1,Solomon_Passy&1,[0.68652046]
Hugh_Jessiman&1,TA_McLendon&1,[0.6756209]
Hugo_Conte&1,Laurent_Woulzy&1,[0.85583764]
Irina_Yatchenko&1,Katie_Harman&2,[0.5859223]
Isidro_Pastor&1,Mark_Butcher&1,[0.82088435]
Ismail_Merchant&1,Mack_Brown&2,[0.8264241]
Ismail_Merchant&2,Kathleen_Abernathy&1,[0.89911413]
Ivan_Helguera&1,William_Donaldson&4,[0.7950218]
Iveta_Benesova&1,Jacques_Chirac&50,[0.88532287]
Jacques_Chirac&20,Tzipora_Obziler&1,[0.9486231]
Jacques_Chirac&35,Richard_Shelby&2,[0.5826833]
James_Cameron&1,Richard_Shelby&2,[0.8393536]
James_McGreevey&1,Katie_Harman&2,[0.7689948]
James_McGreevey&1,Tzipora_Obziler&1,[0.9885787]
James_Sensenbrenner&1,Jimmy_Smits&1,[0.8024822]
James_Sensenbrenner&1,Maria_Shkolnikova&1,[0.7244092]
James_Watt&1,Priscilla_Presley&2,[0.8359562]
Jamie_Dimon&1,Robert_Korzeniowski&1,[0.77958333]
Jason_Alexander&1,Mike_Maroth&1,[0.6765664]
Jason_Alexander&1,Wayne_Allard&1,[0.85848355]
Jason_Kidd&7,Louisa_Baileche&1,[0.88984996]
Javier_Vargas&1,Jesse_Helms&1,[0.7302974]
Jeanette_Gray&1,Keith_Fotta&1,[0.7942264]
Jeanette_Stauffer&1,Marie-Josee_Croze&1,[0.644601]
Jeffrey_Donaldson&1,Leonardo_DiCaprio&8,[0.7542282]
Jeffrey_Donaldson&1,Peter_Bacanovic&1,[0.639465]
Jennifer_Connelly&4,Martin_Bandier&1,[0.67273307]
Jesper_Parnevik&1,Justin_Gatlin&2,[0.73076504]
Jimmy_Smits&1,Robin_Johansen&1,[0.7321797]
Jimmy_Smits&1,Shane_Hmiel&1,[0.686932]
Joe_Crede&1,Tom_DeLay&1,[0.79346114]
John_Burkett&1,Leonardo_DiCaprio&2,[0.92467123]
John_McKay&1,Mary_Sue_Coleman&1,[0.52693707]
Johnny_Hallyday&1,Olene_Walker&1,[0.67505765]
Jonathan_Tiomkin&1,Rita_Grande&2,[0.6721183]
Jorge_Rodolfo_Canicoba_Corral&1,Wayne_Allard&1,[0.97582865]
Jose_Bove&1,Juergen_Trittin&1,[0.752382]
Juljia_Vysotskij&1,Patrick_Coleman&1,[0.94076884]
Kate_Lee&1,Toshimitsu_Motegi&1,[0.7162032]
Kathie_Louise_Saunders&1,Roberto_Lavagna&1,[0.9211613]
Kathie_Louise_Saunders&1,Rosalyn_Carter&1,[0.60669845]
Kenneth_Branagh&1,Pinar_del_Rio&1,[0.60943073]
Kevin_Costner&5,Stephen_Glassroth&1,[0.5857276]
Khader_Rashid_Rahim&1,Richard_Cohen&1,[0.65722066]
Khalid_Khannouchi&1,Werner_Schlager&1,[0.57534546]
Kim_Su_Nam&1,Todd_Haynes&4,[0.5774074]
Kim_Weeks&1,Marie-Josee_Croze&1,[0.6290852]
Kimora_Lee&1,Robin_Johansen&1,[0.73337495]
Kurt_Suzuki&1,Scott_Hoch&1,[0.664946]
Larry_Lindsey&1,Wanda_Ilene_Barzee&1,[0.7424171]
Larry_Ralston&1,Richard_Carl&1,[0.807544]
Larry_Ralston&1,William_Donaldson&6,[0.8479987]
Larry_Ralston&1,Willie_Wilson&1,[0.92064047]
Laurel_Clark&1,Laurent_Woulzy&1,[0.78138727]
Laurel_Clark&1,Priscilla_Presley&1,[0.8045417]
Leandrinho_Barbosa&1,Melissa_Joan_Hart&1,[0.9982893]
Leandrinho_Barbosa&1,Olene_Walker&1,[0.9726887]
Leon_Barmore&1,Sachin_Tendulkar&1,[0.8797697]
Leon_Barmore&1,Yusaku_Miyazato&1,[0.8149682]
Leonard_Schrank&1,Marie_Haghal&1,[0.8914483]
Leonard_Schrank&1,Rick_Rickert&1,[0.64550775]
Linda_Franklin&1,Melissa_Joan_Hart&1,[0.73147327]
Lindsay_Davenport&1,Martin_Burnham&1,[0.78478235]
Lindsay_Davenport&17,Oxana_Fedorova&3,[0.7051711]
Lionel_Chalmers&1,Mohammad_Fares&1,[0.9411653]
Lisa_Ling&2,Mike_Maroth&1,[0.71408165]
Lucy_Liu&3,Prince_William&1,[0.7570647]
Maria_Luisa_Mendonca&2,Stephane_Delajoux&1,[0.71434927]
Maria_Luisa_Mendonca&2,Terunobu_Maeda&1,[0.6831415]
Maria_Shkolnikova&1,Martin_Rodriguez&1,[0.6454662]
Mariana_Ohata&1,Xavier_Malisse&3,[0.7903267]
Mario_Kreutzberger&1,Shavon_Earp&1,[0.7700328]
Mario_Kreutzberger&2,Raul_Cubas&1,[0.7947502]
Maritza_Macias_Furano&1,Qusai_Hussein&1,[0.6531868]
Mark_Butcher&1,Scott_Hoch&1,[0.86704034]
Mark_Sisk&1,Mehdi_Baala&1,[0.82763237]
Mark_Sisk&1,Stephen_Swindal&1,[0.76875836]
Masao_Azuma&1,Mikhail_Kalashnikov&1,[0.76586115]
McGuire_Gibson&1,Richard_Haass&1,[0.91717356]
Mehdi_Baala&1,Steve_Avery&1,[0.92462087]
Melissa_Joan_Hart&1,Mikhail_Kalashnikov&1,[0.8124725]
Melissa_Joan_Hart&1,Sue_Grafton&1,[0.76533103]
Michael_Brandon&1,Toshimitsu_Motegi&1,[0.68038213]
Michael_Shelby&1,Olene_Walker&1,[0.7644726]
Michel_Kratochvil&1,Sheldon_Silver&1,[0.76034224]
Mike_Eskew&1,Zarai_Toledo&1,[0.7332113]
Mike_OConnell&1,Roberto_Lavagna&1,[0.61684215]
Mike_Sherman&1,Natalie_Maines&3,[0.74365366]
Mike_Sherman&1,Paige_Fitzgerald&1,[0.7343675]
Milt_Heflin&1,Pier_Ferdinando_Casini&1,[0.7379484]
Nicholoas_DiMarzio&1,Richard_Parsons&1,[0.5395162]
Nikki_McKibbin&1,Stephen_Swindal&1,[0.6191739]
Nikki_McKibbin&1,Steven_Tyler&1,[0.846169]
Osama_Al_Baz&1,Patricia_Wartusch&1,[0.7735255]
Osama_Al_Baz&1,Sandra_Day_OConner&1,[0.57798773]
Patricia_Phillips&1,Thierry_Falise&2,[0.5439882]
Paula_Locke&1,Teri_Files&1,[0.67507744]
Peter_Bacanovic&2,Robert_Korzeniowski&1,[0.44135582]
Pier_Ferdinando_Casini&1,Ratna_Sari_Dewi_Sukarno&1,[0.7396954]
Priscilla_Presley&2,Raul_Rivero&1,[0.741587]
Raaf_Schefter&1,Rick_Dinse&2,[0.64568883]
Richard_Sterner&1,Steven_Spielberg&2,[1.0005788]
Rick_Dinse&2,Shavon_Earp&1,[0.9146151]
Roberto_Lavagna&1,Sandra_Bullock&4,[0.8545575]
Rod_Stewart&1,Steffi_Graf&2,[0.7151235]
Rodolfo_Abalos&1,Thierry_Falise&3,[0.7320056]
Roman_Tam&1,Zalmay_Khalilzad&1,[0.6685441]
Scott_Hoch&1,Thomas_Stewart&1,[0.7699567]
Seymour_Cassell&1,Todd_Haynes&4,[0.85316896]
Shaun_Rusling&1,Vincent_Sombrotto&1,[0.68369204]
Sheldon_Silver&1,Xavier_Malisse&3,[0.9231799]
Stephane_Delajoux&1,Tristan_Gretzky&1,[0.92523885]
Takahiro_Mori&1,Tony_Blair&64,[0.64889354]
Thierry_Falise&2,Werner_Schlager&1,[0.5686069]
Aaron_Sorkin&1,Aaron_Sorkin&2,[0.3995868]
Abdullah&1,Abdullah&3,[0.5044573]
Abdullah&2,Abdullah&3,[0.467335]
Abdullah&2,Abdullah&4,[0.66736156]
Abdullah&3,Abdullah&4,[0.54685086]
Abid_Hamid_Mahmud_Al-Tikriti&1,Abid_Hamid_Mahmud_Al-Tikriti&2,[0.64227617]
Abid_Hamid_Mahmud_Al-Tikriti&1,Abid_Hamid_Mahmud_Al-Tikriti&3,[0.45782036]
Alan_Ball&1,Alan_Ball&2,[0.17416632]
Albert_Costa&3,Albert_Costa&5,[0.3893137]
Albert_Costa&5,Albert_Costa&6,[0.30880916]
Ali_Khamenei&1,Ali_Khamenei&2,[0.3499756]
Ali_Khamenei&1,Ali_Khamenei&3,[0.40500164]
Amelia_Vega&1,Amelia_Vega&7,[0.35998964]
Amelia_Vega&2,Amelia_Vega&7,[0.2904356]
Amelia_Vega&3,Amelia_Vega&5,[0.34256124]
Antonio_Banderas&1,Antonio_Banderas&5,[0.5192109]
Antonio_Banderas&2,Antonio_Banderas&5,[0.56670403]
Antonio_Banderas&3,Antonio_Banderas&5,[0.47028512]
Arye_Mekel&1,Arye_Mekel&2,[0.28414506]
Azra_Akin&1,Azra_Akin&3,[0.21950805]
Azra_Akin&1,Azra_Akin&4,[0.1457839]
Bernard_Landry&2,Bernard_Landry&3,[0.4272164]
Bernard_Landry&2,Bernard_Landry&4,[0.41589016]
Bernard_Landry&3,Bernard_Landry&4,[0.454369]
Biljana_Plavsic&1,Biljana_Plavsic&2,[0.2728775]
Biljana_Plavsic&1,Biljana_Plavsic&3,[0.29072022]
Biljana_Plavsic&2,Biljana_Plavsic&3,[0.3465947]
Bob_Hope&1,Bob_Hope&5,[0.7747005]
Bob_Hope&3,Bob_Hope&6,[0.69146824]
Bob_Hope&4,Bob_Hope&5,[0.743381]
Bob_Hope&4,Bob_Hope&7,[0.7391208]
Bridget_Fonda&1,Bridget_Fonda&3,[0.28222382]
Bridget_Fonda&2,Bridget_Fonda&3,[0.33958626]
Carlos_Ruiz&1,Carlos_Ruiz&3,[0.5570421]
Carlos_Ruiz&2,Carlos_Ruiz&3,[0.4660462]
Carly_Fiorina&1,Carly_Fiorina&2,[0.7321433]
Carly_Fiorina&1,Carly_Fiorina&3,[0.5726166]
Cherie_Blair&1,Cherie_Blair&3,[0.41658378]
Cherie_Blair&1,Cherie_Blair&4,[0.473534]
Cherie_Blair&2,Cherie_Blair&4,[0.5339657]
Cherie_Blair&3,Cherie_Blair&4,[0.5120357]
Chuck_Yeager&1,Chuck_Yeager&2,[0.7400218]
Chung_Mong-joon&1,Chung_Mong-joon&2,[0.5273051]
Claire_Hentzen&1,Claire_Hentzen&2,[0.20431733]
Claire_Leger&1,Claire_Leger&2,[0.5015937]
Darren_Clarke&1,Darren_Clarke&2,[0.8750438]
David_Caraway&1,David_Caraway&2,[0.44843352]
David_Leahy&1,David_Leahy&2,[0.508675]
Dick_Cheney&2,Dick_Cheney&14,[0.314592]
Dick_Cheney&3,Dick_Cheney&11,[0.33278406]
Dick_Cheney&3,Dick_Cheney&12,[0.32343465]
Dick_Cheney&8,Dick_Cheney&10,[0.5999397]
Dino_de_Laurentis&1,Dino_de_Laurentis&2,[0.36688018]
Don_Nickles&1,Don_Nickles&2,[0.61098087]
Doris_Schroeder&1,Doris_Schroeder&3,[0.5513689]
Doris_Schroeder&2,Doris_Schroeder&4,[0.52330804]
Eduardo_Duhalde&2,Eduardo_Duhalde&3,[0.6157056]
Eduardo_Duhalde&2,Eduardo_Duhalde&12,[0.5542964]
Eduardo_Duhalde&3,Eduardo_Duhalde&4,[0.5918532]
Eduardo_Duhalde&6,Eduardo_Duhalde&13,[0.64605474]
Eduardo_Duhalde&7,Eduardo_Duhalde&10,[0.55018044]
Eduardo_Duhalde&10,Eduardo_Duhalde&12,[0.59805405]
Edwin_Edwards&1,Edwin_Edwards&3,[0.4130175]
Eric_Rosser&1,Eric_Rosser&2,[0.5461153]
Ernie_Eves&1,Ernie_Eves&2,[0.50556624]
Ernie_Fletcher&1,Ernie_Fletcher&2,[0.35283506]
Eva_Dimas&1,Eva_Dimas&2,[0.6240963]
Fernando_Vargas&1,Fernando_Vargas&2,[0.79103446]
Fernando_Vargas&1,Fernando_Vargas&3,[0.7553357]
Fernando_Vargas&1,Fernando_Vargas&4,[0.62879205]
Fernando_Vargas&2,Fernando_Vargas&3,[0.5586667]
Fernando_Vargas&3,Fernando_Vargas&4,[0.8230297]
Frank_Lautenberg&1,Frank_Lautenberg&2,[0.45942986]
George_HW_Bush&1,George_HW_Bush&3,[0.85690844]
George_HW_Bush&2,George_HW_Bush&13,[0.8580682]
George_HW_Bush&4,George_HW_Bush&6,[0.69616705]
George_HW_Bush&5,George_HW_Bush&8,[0.48605412]
George_HW_Bush&9,George_HW_Bush&10,[0.67568076]
Gisele_Bundchen&1,Gisele_Bundchen&2,[0.50311756]
Glafcos_Clerides&1,Glafcos_Clerides&2,[0.60247153]
Glafcos_Clerides&1,Glafcos_Clerides&3,[0.5090995]
Glafcos_Clerides&2,Glafcos_Clerides&3,[0.2641996]
Glafcos_Clerides&2,Glafcos_Clerides&4,[0.56848055]
Greg_Gilbert&1,Greg_Gilbert&2,[0.5889495]
Hashim_Thaci&1,Hashim_Thaci&2,[0.57385397]
Hassan_Wirajuda&1,Hassan_Wirajuda&2,[0.466708]
Hector_Babenco&1,Hector_Babenco&3,[0.31256962]
Hector_Babenco&2,Hector_Babenco&3,[0.35457575]
Hideki_Matsui&1,Hideki_Matsui&2,[0.67689866]
Hillary_Clinton&1,Hillary_Clinton&10,[0.41427767]
Hillary_Clinton&1,Hillary_Clinton&14,[0.41972923]
Hillary_Clinton&4,Hillary_Clinton&5,[0.4580468]
Hillary_Clinton&7,Hillary_Clinton&10,[0.32566065]
Hillary_Clinton&11,Hillary_Clinton&13,[0.6493693]
Hisao_Oguchi&1,Hisao_Oguchi&2,[0.4599756]
Hitomi_Soga&1,Hitomi_Soga&4,[0.5877742]
Hitomi_Soga&1,Hitomi_Soga&5,[0.66010433]
Hitomi_Soga&2,Hitomi_Soga&3,[0.43164396]
Hitomi_Soga&3,Hitomi_Soga&4,[0.50155544]
JJ_Redick&1,JJ_Redick&2,[0.4433624]
Jean_Brumley&1,Jean_Brumley&2,[0.41584516]
Jean_Carnahan&1,Jean_Carnahan&2,[0.58341354]
Jeremy_Shockey&1,Jeremy_Shockey&2,[0.38740975]
Jerry_Regier&1,Jerry_Regier&3,[0.45203465]
Jerry_Regier&2,Jerry_Regier&3,[0.48646688]
Jerry_Springer&1,Jerry_Springer&2,[0.581631]
Jerry_Springer&1,Jerry_Springer&4,[0.4404906]
Jessica_Lynch&1,Jessica_Lynch&2,[0.48127693]
Jiang_Zemin&1,Jiang_Zemin&17,[0.48157775]
Jiang_Zemin&2,Jiang_Zemin&3,[0.42408657]
Jiang_Zemin&4,Jiang_Zemin&10,[0.73005533]
Jiang_Zemin&7,Jiang_Zemin&9,[0.70844597]
Jiang_Zemin&15,Jiang_Zemin&18,[0.48228228]
Jim_Harrick&1,Jim_Harrick&2,[0.42159647]
Jiri_Novak&3,Jiri_Novak&4,[0.40017748]
Jiri_Novak&3,Jiri_Novak&8,[0.3249359]
Jiri_Novak&3,Jiri_Novak&9,[0.33585596]
Jiri_Novak&5,Jiri_Novak&6,[0.29892993]
Jiri_Novak&5,Jiri_Novak&10,[0.35341763]
Jiri_Novak&5,Jiri_Novak&11,[0.2271086]
Jiri_Novak&7,Jiri_Novak&10,[0.40155745]
Joe_Torre&1,Joe_Torre&3,[0.39337587]
Joe_Torre&2,Joe_Torre&4,[0.42811894]
John_Wolf&1,John_Wolf&2,[0.25286835]
Jonathan_Edwards&1,Jonathan_Edwards&6,[0.38915408]
Jonathan_Edwards&2,Jonathan_Edwards&7,[0.41196036]
Jonathan_Edwards&3,Jonathan_Edwards&6,[0.41231465]
Jonathan_Edwards&5,Jonathan_Edwards&6,[0.54266435]
Jonathan_Edwards&5,Jonathan_Edwards&7,[0.4650619]
Jonathan_Edwards&6,Jonathan_Edwards&8,[0.6667453]
Jose_Manuel_Durao_Barroso&1,Jose_Manuel_Durao_Barroso&2,[0.46537054]
Jose_Manuel_Durao_Barroso&1,Jose_Manuel_Durao_Barroso&6,[0.643394]
Jose_Manuel_Durao_Barroso&2,Jose_Manuel_Durao_Barroso&5,[0.41385305]
Jose_Manuel_Durao_Barroso&3,Jose_Manuel_Durao_Barroso&5,[0.73209614]
Jose_Manuel_Durao_Barroso&4,Jose_Manuel_Durao_Barroso&5,[0.33615476]
Joseph_Biden&1,Joseph_Biden&4,[0.4894625]
Joseph_Biden&2,Joseph_Biden&3,[0.5047535]
Joseph_Biden&3,Joseph_Biden&4,[0.22475898]
Judi_Dench&1,Judi_Dench&2,[0.5835413]
Judy_Genshaft&1,Judy_Genshaft&2,[0.41226816]
Keanu_Reeves&1,Keanu_Reeves&9,[0.77559865]
Keanu_Reeves&4,Keanu_Reeves&7,[0.86294144]
Keanu_Reeves&6,Keanu_Reeves&9,[1.0441176]
Keanu_Reeves&6,Keanu_Reeves&10,[0.74735963]
Keanu_Reeves&7,Keanu_Reeves&12,[1.1391152]
Keira_Knightley&1,Keira_Knightley&2,[0.4354418]
Ken_Watanabe&1,Ken_Watanabe&2,[0.8783942]
Kieran_Prendergast&1,Kieran_Prendergast&2,[0.12740672]
King_Abdullah_II&1,King_Abdullah_II&3,[0.5555016]
King_Abdullah_II&1,King_Abdullah_II&4,[0.6289124]
King_Abdullah_II&2,King_Abdullah_II&5,[0.51133925]
King_Abdullah_II&3,King_Abdullah_II&4,[0.55640846]
Kirk_Ferentz&1,Kirk_Ferentz&2,[0.75593543]
Kurt_Busch&1,Kurt_Busch&2,[0.63519156]
Larry_Bowa&1,Larry_Bowa&2,[0.35733986]
Larry_Thompson&1,Larry_Thompson&3,[0.6373127]
Larry_Thompson&1,Larry_Thompson&4,[0.56667185]
Larry_Thompson&2,Larry_Thompson&4,[0.3391223]
Laura_Bush&1,Laura_Bush&11,[0.4032154]
Laura_Bush&21,Laura_Bush&24,[0.49823987]
Laura_Bush&21,Laura_Bush&39,[0.4954046]
Laura_Bush&26,Laura_Bush&29,[0.43604302]
Lauren_Hutton&1,Lauren_Hutton&2,[0.5891669]
Leslie_Ann_Woodward&1,Leslie_Ann_Woodward&2,[0.04166609]
Leslie_Moonves&1,Leslie_Moonves&2,[0.3672608]
Lyle_Vanclief&1,Lyle_Vanclief&2,[0.40247524]
Magui_Serna&1,Magui_Serna&2,[0.3799281]
Makhdoom_Amin_Fahim&1,Makhdoom_Amin_Fahim&3,[0.22975945]
Makhdoom_Amin_Fahim&2,Makhdoom_Amin_Fahim&3,[0.43647552]
Marc-Andre_Fleury&1,Marc-Andre_Fleury&2,[0.23222786]
Marco_Antonio_Barrera&1,Marco_Antonio_Barrera&5,[0.5094531]
Marco_Antonio_Barrera&5,Marco_Antonio_Barrera&6,[0.39089513]
Marie-Reine_Le_Gougne&1,Marie-Reine_Le_Gougne&2,[0.5844648]
Marieta_Chrousala&1,Marieta_Chrousala&2,[0.5761217]
Marieta_Chrousala&1,Marieta_Chrousala&3,[0.43471658]
Marieta_Chrousala&2,Marieta_Chrousala&3,[0.44889677]
Marina_Anissina&1,Marina_Anissina&2,[0.29972005]
Mark_Hamister&1,Mark_Hamister&2,[0.49953187]
Martha_Stewart&1,Martha_Stewart&3,[0.38890302]
Martha_Stewart&1,Martha_Stewart&5,[0.5277805]
Martha_Stewart&2,Martha_Stewart&3,[0.25803936]
Martha_Stewart&2,Martha_Stewart&5,[0.40067214]
Martha_Stewart&3,Martha_Stewart&4,[0.2113818]
Martin_Brodeur&1,Martin_Brodeur&2,[0.56820506]
Martin_McCauley&1,Martin_McCauley&2,[0.40938604]
Martin_Verkerk&1,Martin_Verkerk&2,[0.407829]
Martin_Verkerk&1,Martin_Verkerk&3,[0.34145367]
Martin_Verkerk&2,Martin_Verkerk&3,[0.34305662]
Martina_McBride&1,Martina_McBride&3,[0.35819554]
Martina_McBride&2,Martina_McBride&4,[0.5709158]
Matt_Doherty&1,Matt_Doherty&2,[0.73363614]
Matt_Doherty&1,Matt_Doherty&3,[0.5371376]
Matt_Doherty&2,Matt_Doherty&3,[0.59040385]
Matthew_Perry&1,Matthew_Perry&6,[0.6957563]
Matthew_Perry&2,Matthew_Perry&7,[0.3914466]
Matthew_Perry&3,Matthew_Perry&4,[0.9028764]
Megawati_Sukarnoputri&6,Megawati_Sukarnoputri&23,[0.35927707]
Megawati_Sukarnoputri&7,Megawati_Sukarnoputri&22,[0.72025496]
Megawati_Sukarnoputri&10,Megawati_Sukarnoputri&15,[0.6755309]
Megawati_Sukarnoputri&11,Megawati_Sukarnoputri&24,[0.46513456]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&24,[0.62752545]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&30,[0.5469432]
Meghann_Shaughnessy&1,Meghann_Shaughnessy&2,[0.6920428]
Michael_Capellas&1,Michael_Capellas&2,[0.5465961]
Michael_Sullivan&1,Michael_Sullivan&2,[0.6268957]
Mike_Brey&1,Mike_Brey&2,[0.41652793]
Naji_Sabri&1,Naji_Sabri&6,[0.96929926]
Naji_Sabri&2,Naji_Sabri&4,[0.5296321]
Naji_Sabri&2,Naji_Sabri&7,[0.6613441]
Naji_Sabri&3,Naji_Sabri&8,[0.5611855]
Naji_Sabri&6,Naji_Sabri&7,[0.46858674]
Nanni_Moretti&1,Nanni_Moretti&2,[0.5776879]
Nastassia_Kinski&1,Nastassia_Kinski&2,[0.2799827]
Natalie_Coughlin&2,Natalie_Coughlin&3,[0.5912581]
Natalie_Coughlin&4,Natalie_Coughlin&6,[0.3690337]
Natalie_Coughlin&5,Natalie_Coughlin&6,[0.3851918]
Norah_Jones&3,Norah_Jones&15,[0.51451284]
Norah_Jones&4,Norah_Jones&12,[0.6319783]
Norah_Jones&7,Norah_Jones&15,[0.22376215]
Norah_Jones&9,Norah_Jones&15,[0.41636884]
Norah_Jones&11,Norah_Jones&12,[0.7029741]
Norm_Coleman&5,Norm_Coleman&7,[0.7328161]
Oscar_De_La_Hoya&1,Oscar_De_La_Hoya&3,[0.6032063]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&6,[0.55627275]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&7,[0.37155175]
Pascal_Lamy&1,Pascal_Lamy&2,[0.43046367]
Pat_Burns&1,Pat_Burns&2,[0.6569959]
Paul_McCartney&3,Paul_McCartney&4,[0.67418444]
Paul_McCartney&3,Paul_McCartney&5,[0.4962827]
Paul_Wellstone&1,Paul_Wellstone&2,[0.47077316]
Paul_Wellstone&1,Paul_Wellstone&3,[0.63161576]
Paul_Wellstone&2,Paul_Wellstone&3,[0.63768876]
Penelope_Cruz&1,Penelope_Cruz&2,[0.38455188]
Penelope_Cruz&1,Penelope_Cruz&3,[0.3734107]
Pete_Rose&1,Pete_Rose&2,[0.6752722]
Prince_Harry&1,Prince_Harry&2,[0.5695684]
Prince_Harry&2,Prince_Harry&3,[0.45926356]
Princess_Caroline&1,Princess_Caroline&2,[0.2994432]
Princess_Caroline&2,Princess_Caroline&5,[0.57863957]
Raquel_Welch&1,Raquel_Welch&2,[0.24503708]
Reggie_Miller&1,Reggie_Miller&2,[0.43212092]
Renee_Zellweger&2,Renee_Zellweger&13,[0.41130185]
Renee_Zellweger&2,Renee_Zellweger&16,[0.48244083]
Renee_Zellweger&3,Renee_Zellweger&16,[0.35926795]
Ricardo_Sanchez&1,Ricardo_Sanchez&6,[0.73162127]
Ricardo_Sanchez&2,Ricardo_Sanchez&4,[0.67460823]
Richard_Butler&1,Richard_Butler&2,[0.6102455]
Rubens_Barrichello&2,Rubens_Barrichello&3,[0.6876171]
Rubens_Barrichello&4,Rubens_Barrichello&5,[0.62225604]
Rubens_Barrichello&4,Rubens_Barrichello&8,[0.5189028]
Rubens_Barrichello&6,Rubens_Barrichello&11,[0.59013855]
Rubens_Barrichello&9,Rubens_Barrichello&12,[0.3306042]
Samira_Makhmalbaf&1,Samira_Makhmalbaf&2,[0.3694216]
Samuel_Waksal&1,Samuel_Waksal&2,[0.6365468]
Samuel_Waksal&1,Samuel_Waksal&3,[0.35948223]
Samuel_Waksal&1,Samuel_Waksal&4,[0.40626073]
Samuel_Waksal&2,Samuel_Waksal&4,[0.7654764]
Scott_McClellan&1,Scott_McClellan&3,[0.18063414]
Scott_McClellan&2,Scott_McClellan&4,[0.6206756]
Scott_McClellan&2,Scott_McClellan&5,[0.6702486]
Scott_Rudin&1,Scott_Rudin&2,[0.31262505]
Shane_Warne&1,Shane_Warne&2,[0.77688307]
Sheila_Wellstone&1,Sheila_Wellstone&2,[0.6828223]
Sheryl_Crow&1,Sheryl_Crow&3,[0.4621303]
Silvan_Shalom&2,Silvan_Shalom&3,[0.46751785]
Silvan_Shalom&2,Silvan_Shalom&4,[0.5625899]
Silvan_Shalom&2,Silvan_Shalom&6,[0.5098616]
Silvan_Shalom&3,Silvan_Shalom&4,[0.53309214]
Silvan_Shalom&3,Silvan_Shalom&6,[0.41584522]
Steve_Mariucci&1,Steve_Mariucci&3,[0.43437737]
Steve_Mariucci&2,Steve_Mariucci&3,[0.4589123]
Steven_Seagal&1,Steven_Seagal&2,[0.4930107]
Taha_Yassin_Ramadan&3,Taha_Yassin_Ramadan&12,[0.3398502]
Taha_Yassin_Ramadan&7,Taha_Yassin_Ramadan&13,[0.73876655]
Tammy_Lynn_Michaels&1,Tammy_Lynn_Michaels&2,[0.63765305]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&2,[0.24236888]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&3,[0.40671086]
Theodore_Tweed_Roosevelt&2,Theodore_Tweed_Roosevelt&3,[0.37477434]
Tom_Crean&1,Tom_Crean&2,[0.46653175]
Tom_Crean&3,Tom_Crean&5,[0.4822058]
Tom_Crean&4,Tom_Crean&5,[0.53912735]
Tony_Bennett&1,Tony_Bennett&3,[0.56439346]
Torri_Edwards&1,Torri_Edwards&2,[0.3798071]
Tung_Chee-hwa&1,Tung_Chee-hwa&2,[0.41043377]
Tung_Chee-hwa&1,Tung_Chee-hwa&8,[0.6736109]
Tung_Chee-hwa&2,Tung_Chee-hwa&8,[0.56370956]
Vidar_Helgesen&1,Vidar_Helgesen&2,[0.675767]
Warren_Buffett&1,Warren_Buffett&2,[0.37763697]
Warren_Buffett&1,Warren_Buffett&3,[0.44983804]
Wen_Jiabao&1,Wen_Jiabao&12,[0.57812643]
Wen_Jiabao&2,Wen_Jiabao&11,[0.61938566]
Wen_Jiabao&4,Wen_Jiabao&7,[0.294828]
Wen_Jiabao&5,Wen_Jiabao&6,[0.70681083]
Wen_Jiabao&7,Wen_Jiabao&9,[0.55737734]
Wen_Jiabao&7,Wen_Jiabao&12,[0.39378804]
Wen_Jiabao&8,Wen_Jiabao&12,[0.51602274]
Wen_Jiabao&10,Wen_Jiabao&11,[0.3578198]
Wen_Jiabao&11,Wen_Jiabao&12,[0.69352907]
Wesley_Clark&1,Wesley_Clark&2,[0.49410796]
Yuri_Malenchenko&1,Yuri_Malenchenko&2,[0.573607]
Abbas_Kiarostami&1,Fujio_Mitarai&1,[0.6101022]
Abdullah&1,Teresa_Heinz_Kerry&1,[0.7234431]
Abdullah&3,Samuel_Waksal&1,[0.8142533]
Abdullah&4,Julio_Cesar_Franco&1,[0.46306783]
Abid_Hamid_Mahmud_Al-Tikriti&1,Anjum_Hussain&1,[0.7694018]
Abid_Hamid_Mahmud_Al-Tikriti&2,Doris_Schroeder&1,[0.8904638]
Adam_Freier&1,Hillary_Clinton&3,[0.9608585]
Adam_Freier&1,Princess_Caroline&1,[0.89311993]
Adam_Freier&1,Regina_Ip&1,[0.8367357]
Alan_Ball&1,Kristin_Scott_Thomas&1,[0.73301446]
