person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Kieran_Prendergast&1,Kieran_Prendergast&2,[0.11448801]
King_Abdullah_II&1,King_Abdullah_II&3,[0.48927855]
King_Abdullah_II&1,King_Abdullah_II&4,[0.6031679]
King_Abdullah_II&2,King_Abdullah_II&5,[0.44586897]
King_Abdullah_II&3,King_Abdullah_II&4,[0.5916064]
Kirk_Ferentz&1,Kirk_Ferentz&2,[0.78082746]
Kurt_Busch&1,Kurt_Busch&2,[0.59388363]
Larry_Bowa&1,Larry_Bowa&2,[0.4230041]
Larry_Thompson&1,Larry_Thompson&3,[0.48614132]
Larry_Thompson&1,Larry_Thompson&4,[0.39869654]
Larry_Thompson&2,Larry_Thompson&4,[0.30662364]
Laura_Bush&1,Laura_Bush&11,[0.4319269]
Laura_Bush&21,Laura_Bush&24,[0.3580535]
Laura_Bush&21,Laura_Bush&39,[0.4795683]
Laura_Bush&26,Laura_Bush&29,[0.37914592]
Lauren_Hutton&1,Lauren_Hutton&2,[0.5063107]
Leslie_Ann_Woodward&1,Leslie_Ann_Woodward&2,[0.0462268]
Leslie_Moonves&1,Leslie_Moonves&2,[0.40269125]
Lyle_Vanclief&1,Lyle_Vanclief&2,[0.39918178]
Magui_Serna&1,Magui_Serna&2,[0.39503264]
Makhdoom_Amin_Fahim&1,Makhdoom_Amin_Fahim&3,[0.33989072]
Makhdoom_Amin_Fahim&2,Makhdoom_Amin_Fahim&3,[0.43680334]
Marc-Andre_Fleury&1,Marc-Andre_Fleury&2,[0.21837676]
Marco_Antonio_Barrera&1,Marco_Antonio_Barrera&5,[0.5016467]
Marco_Antonio_Barrera&5,Marco_Antonio_Barrera&6,[0.41095102]
Marie-Reine_Le_Gougne&1,Marie-Reine_Le_Gougne&2,[0.6966847]
Marieta_Chrousala&1,Marieta_Chrousala&2,[0.55166847]
Marieta_Chrousala&1,Marieta_Chrousala&3,[0.37256354]
Marieta_Chrousala&2,Marieta_Chrousala&3,[0.54697853]
Marina_Anissina&1,Marina_Anissina&2,[0.40257812]
Mark_Hamister&1,Mark_Hamister&2,[0.5245267]
Martha_Stewart&1,Martha_Stewart&3,[0.44489866]
Martha_Stewart&1,Martha_Stewart&5,[0.40786332]
Martha_Stewart&2,Martha_Stewart&3,[0.2943313]
Martha_Stewart&2,Martha_Stewart&5,[0.41904354]
Martha_Stewart&3,Martha_Stewart&4,[0.26776206]
Martin_Brodeur&1,Martin_Brodeur&2,[0.57516587]
Martin_McCauley&1,Martin_McCauley&2,[0.3475935]
Martin_Verkerk&1,Martin_Verkerk&2,[0.35023856]
Martin_Verkerk&1,Martin_Verkerk&3,[0.30959284]
Martin_Verkerk&2,Martin_Verkerk&3,[0.42225313]
Martina_McBride&1,Martina_McBride&3,[0.34621507]
Martina_McBride&2,Martina_McBride&4,[0.5528637]
Matt_Doherty&1,Matt_Doherty&2,[0.7669939]
Matt_Doherty&1,Matt_Doherty&3,[0.6080717]
Matt_Doherty&2,Matt_Doherty&3,[0.49829197]
Matthew_Perry&1,Matthew_Perry&6,[0.5979321]
Matthew_Perry&2,Matthew_Perry&7,[0.37123388]
Matthew_Perry&3,Matthew_Perry&4,[0.90711725]
Megawati_Sukarnoputri&6,Megawati_Sukarnoputri&23,[0.42228878]
Megawati_Sukarnoputri&7,Megawati_Sukarnoputri&22,[0.64334935]
Megawati_Sukarnoputri&10,Megawati_Sukarnoputri&15,[0.68730766]
Megawati_Sukarnoputri&11,Megawati_Sukarnoputri&24,[0.5208869]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&24,[0.7448094]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&30,[0.5455278]
Meghann_Shaughnessy&1,Meghann_Shaughnessy&2,[0.76749766]
Michael_Capellas&1,Michael_Capellas&2,[0.60593563]
Michael_Sullivan&1,Michael_Sullivan&2,[0.6763648]
Mike_Brey&1,Mike_Brey&2,[0.42555737]
Naji_Sabri&1,Naji_Sabri&6,[0.8568094]
Naji_Sabri&2,Naji_Sabri&4,[0.4581514]
Naji_Sabri&2,Naji_Sabri&7,[0.680234]
Naji_Sabri&3,Naji_Sabri&8,[0.5621959]
Naji_Sabri&6,Naji_Sabri&7,[0.6319328]
Nanni_Moretti&1,Nanni_Moretti&2,[0.53433466]
Nastassia_Kinski&1,Nastassia_Kinski&2,[0.2856292]
Natalie_Coughlin&2,Natalie_Coughlin&3,[0.67461574]
Natalie_Coughlin&4,Natalie_Coughlin&6,[0.3043754]
Natalie_Coughlin&5,Natalie_Coughlin&6,[0.2177546]
Norah_Jones&3,Norah_Jones&15,[0.48964798]
Norah_Jones&4,Norah_Jones&12,[0.45372182]
Norah_Jones&7,Norah_Jones&15,[0.22330141]
Norah_Jones&9,Norah_Jones&15,[0.44938958]
Norah_Jones&11,Norah_Jones&12,[0.5439007]
Norm_Coleman&5,Norm_Coleman&7,[0.71401095]
Oscar_De_La_Hoya&1,Oscar_De_La_Hoya&3,[0.5444535]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&6,[0.39763135]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&7,[0.37235355]
Pascal_Lamy&1,Pascal_Lamy&2,[0.48356897]
Pat_Burns&1,Pat_Burns&2,[0.5511949]
Paul_McCartney&3,Paul_McCartney&4,[0.5811144]
Paul_McCartney&3,Paul_McCartney&5,[0.47321135]
Paul_Wellstone&1,Paul_Wellstone&2,[0.4567244]
Paul_Wellstone&1,Paul_Wellstone&3,[0.5225351]
Paul_Wellstone&2,Paul_Wellstone&3,[0.581224]
Penelope_Cruz&1,Penelope_Cruz&2,[0.44043028]
Penelope_Cruz&1,Penelope_Cruz&3,[0.41163683]
Pete_Rose&1,Pete_Rose&2,[0.6708428]
Prince_Harry&1,Prince_Harry&2,[0.56049204]
Prince_Harry&2,Prince_Harry&3,[0.46311593]
Princess_Caroline&1,Princess_Caroline&2,[0.27456468]
Princess_Caroline&2,Princess_Caroline&5,[0.6566193]
Raquel_Welch&1,Raquel_Welch&2,[0.270608]
Reggie_Miller&1,Reggie_Miller&2,[0.5342975]
Renee_Zellweger&2,Renee_Zellweger&13,[0.42567694]
Renee_Zellweger&2,Renee_Zellweger&16,[0.45349753]
Renee_Zellweger&3,Renee_Zellweger&16,[0.3295766]
Ricardo_Sanchez&1,Ricardo_Sanchez&6,[0.7986314]
Ricardo_Sanchez&2,Ricardo_Sanchez&4,[0.6387584]
Richard_Butler&1,Richard_Butler&2,[0.61358106]
Rubens_Barrichello&2,Rubens_Barrichello&3,[0.64341736]
Rubens_Barrichello&4,Rubens_Barrichello&5,[0.66058254]
Rubens_Barrichello&4,Rubens_Barrichello&8,[0.60727]
Rubens_Barrichello&6,Rubens_Barrichello&11,[0.7124288]
Rubens_Barrichello&9,Rubens_Barrichello&12,[0.33820784]
Samira_Makhmalbaf&1,Samira_Makhmalbaf&2,[0.34874988]
Samuel_Waksal&1,Samuel_Waksal&2,[0.70235234]
Samuel_Waksal&1,Samuel_Waksal&3,[0.32978165]
Samuel_Waksal&1,Samuel_Waksal&4,[0.3788119]
Samuel_Waksal&2,Samuel_Waksal&4,[0.81719464]
Scott_McClellan&1,Scott_McClellan&3,[0.1928947]
Scott_McClellan&2,Scott_McClellan&4,[0.65736383]
Scott_McClellan&2,Scott_McClellan&5,[0.7318392]
Scott_Rudin&1,Scott_Rudin&2,[0.29608166]
Shane_Warne&1,Shane_Warne&2,[0.6199559]
Sheila_Wellstone&1,Sheila_Wellstone&2,[0.637584]
Sheryl_Crow&1,Sheryl_Crow&3,[0.4255262]
Silvan_Shalom&2,Silvan_Shalom&3,[0.54738355]
Silvan_Shalom&2,Silvan_Shalom&4,[0.5477158]
Silvan_Shalom&2,Silvan_Shalom&6,[0.48367292]
Silvan_Shalom&3,Silvan_Shalom&4,[0.56448406]
Silvan_Shalom&3,Silvan_Shalom&6,[0.38118982]
Steve_Mariucci&1,Steve_Mariucci&3,[0.47951055]
Steve_Mariucci&2,Steve_Mariucci&3,[0.5030026]
Steven_Seagal&1,Steven_Seagal&2,[0.47971457]
Taha_Yassin_Ramadan&3,Taha_Yassin_Ramadan&12,[0.3971293]
Taha_Yassin_Ramadan&7,Taha_Yassin_Ramadan&13,[0.7410604]
Tammy_Lynn_Michaels&1,Tammy_Lynn_Michaels&2,[0.5976973]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&2,[0.32462955]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&3,[0.44646823]
Theodore_Tweed_Roosevelt&2,Theodore_Tweed_Roosevelt&3,[0.41700554]
Tom_Crean&1,Tom_Crean&2,[0.6011766]
Tom_Crean&3,Tom_Crean&5,[0.5527322]
Tom_Crean&4,Tom_Crean&5,[0.583743]
Tony_Bennett&1,Tony_Bennett&3,[0.48488343]
Torri_Edwards&1,Torri_Edwards&2,[0.44133747]
Tung_Chee-hwa&1,Tung_Chee-hwa&2,[0.4357717]
Tung_Chee-hwa&1,Tung_Chee-hwa&8,[0.75278676]
Tung_Chee-hwa&2,Tung_Chee-hwa&8,[0.51863045]
Vidar_Helgesen&1,Vidar_Helgesen&2,[0.6075759]
Warren_Buffett&1,Warren_Buffett&2,[0.51428604]
Warren_Buffett&1,Warren_Buffett&3,[0.51743144]
Wen_Jiabao&1,Wen_Jiabao&12,[0.63051546]
Wen_Jiabao&2,Wen_Jiabao&11,[0.6729635]
Wen_Jiabao&4,Wen_Jiabao&7,[0.31289095]
Wen_Jiabao&5,Wen_Jiabao&6,[0.8337672]
Wen_Jiabao&7,Wen_Jiabao&9,[0.5887279]
Wen_Jiabao&7,Wen_Jiabao&12,[0.398683]
Wen_Jiabao&8,Wen_Jiabao&12,[0.6507029]
Wen_Jiabao&10,Wen_Jiabao&11,[0.29900908]
Wen_Jiabao&11,Wen_Jiabao&12,[0.6297904]
Wesley_Clark&1,Wesley_Clark&2,[0.60008615]
Yuri_Malenchenko&1,Yuri_Malenchenko&2,[0.5269307]
Abbas_Kiarostami&1,Fujio_Mitarai&1,[0.7135197]
Abdullah&1,Teresa_Heinz_Kerry&1,[0.743985]
Abdullah&3,Samuel_Waksal&1,[0.7735032]
Abdullah&4,Julio_Cesar_Franco&1,[0.46964633]
Abid_Hamid_Mahmud_Al-Tikriti&1,Anjum_Hussain&1,[0.77499175]
Abid_Hamid_Mahmud_Al-Tikriti&2,Doris_Schroeder&1,[0.8549564]
Adam_Freier&1,Hillary_Clinton&3,[0.9619117]
Adam_Freier&1,Princess_Caroline&1,[0.97918886]
Adam_Freier&1,Regina_Ip&1,[0.8712245]
Alan_Ball&1,Kristin_Scott_Thomas&1,[0.78762645]
Alan_Ball&2,Yuri_Malenchenko&1,[0.83066285]
Albert_Costa&6,Gary_Barnett&1,[0.8115853]
Albert_Costa&6,John_Marburger&1,[0.78188354]
Albert_Costa&6,Wen_Jiabao&7,[0.6444073]
Alberta_Lee&1,Babe_Ruth&1,[0.8310033]
Alex_Popov&1,Kent_Rominger&2,[0.8702987]
Alex_Popov&1,Matthew_During&1,[0.94958204]
Ali_Khamenei&2,Roberto_Canessa&1,[0.8368646]
Amelia_Vega&1,Gina_Lollobrigida&1,[0.7623598]
Amelia_Vega&5,Jim_Harrick&1,[0.8126384]
Amy_Pascal&1,Eduardo_Duhalde&7,[0.75740826]
Amy_Pascal&1,Hank_Azaria&1,[0.9191358]
Amy_Pascal&1,John_Marburger&1,[0.8433372]
Amy_Redford&1,Roman_Coppola&1,[0.7518915]
Amy_Redford&1,Victor_Kraatz&1,[0.7832876]
Anderson_Varejao&1,Dennis_Oswald&1,[0.9626704]
Anderson_Varejao&1,Garth_Drabinsky&1,[0.7525788]
Andrei_Nikolishin&1,Angelica_Romero&1,[1.0930314]
Andrew_Bernard&1,Don_Nickles&2,[0.98908746]
Andrew_Bernard&1,Hassan_Wirajuda&1,[0.53545034]
Andrew_Bernard&1,Mark_Broxmeyer&1,[0.70517]
Andrew_Fastow&1,Luca_Cordero_di_Montezemolo&1,[0.74192435]
Andrew_Fastow&1,Meghann_Shaughnessy&1,[0.67675257]
Andrew_Fastow&1,Tomas_Malik&1,[0.71318436]
Andrew_Luster&1,Eric_Rosser&1,[0.9660904]
Andrew_Luster&1,Jose_Manuel_Durao_Barroso&6,[0.79543585]
Andrew_Luster&1,Lisa_Murkowski&1,[0.8636949]
Anita_DeFrantz&1,Carla_Gay_Balingit&1,[0.6087591]
Anita_DeFrantz&1,Penny_Lancaster&1,[0.6281883]
Anjum_Hussain&1,David_Caraway&2,[0.8310825]
Anne_Cavers&1,James_Barksdale&1,[0.83268034]
Anne_Cavers&1,Stephen_Oake&1,[0.749881]
Anthony_Hazen&1,Debra_Yang&1,[0.9266876]
Antonio_Catania&1,Barry_Bonds&1,[0.83207595]
Antonio_Catania&1,Taylyn_Solomon&1,[0.63518673]
Aretha_Franklin&1,Jean_Brumley&1,[0.6190043]
Aretha_Franklin&1,Teruaki_Masumoto&1,[0.7145534]
Art_Lopez&1,Diane_Lane&1,[0.69064295]
Arthur_Johnson&1,Selma_Phoenix&1,[0.7223934]
Arye_Mekel&2,Chung_Mong-joon&1,[0.73015517]
Arye_Mekel&2,Georgina_Papin&1,[0.86996293]
Babe_Ruth&1,Jim_Harrick&1,[0.85560805]
Babe_Ruth&1,Pete_Aldridge&1,[0.85591745]
Barry_Bonds&1,James_Barksdale&1,[0.8026947]
Barry_Bonds&1,Mickey_Sherman&1,[0.6540141]
Barry_Switzer&1,Jiang_Zemin&11,[0.8234978]
Barry_Switzer&1,Kirk_Ferentz&2,[0.8347197]
Bernard_Giraudeau&1,Keira_Knightley&1,[0.76533157]
Bernard_Landry&3,Stacey_Jones&1,[0.8587576]
Bernard_Landry&4,Sylvia_Plachy&1,[0.8369977]
Biljana_Plavsic&1,Kieran_Prendergast&2,[0.9185468]
Bill_Cartwright&1,Claude_Jorda&1,[0.748197]
Bill_Lerach&1,Martin_Verkerk&2,[0.6204201]
Bob_Hope&1,Stanley_Ho&1,[0.8213287]
Bob_Hope&5,Micah_Knorr&1,[0.81930053]
Bob_Hope&5,Mitchell_Potter&1,[0.7852919]
Bob_Menendez&1,David_Caraway&2,[0.77599704]
Bob_Menendez&1,Lauren_Hutton&1,[0.69155556]
Bob_Riley&1,Danny_Ainge&1,[0.87382805]
Bob_Riley&1,Nastassia_Kinski&2,[0.9971114]
Bob_Riley&1,Sheila_Wellstone&2,[0.9731762]
Brad_Wilk&1,Phil_Cline&1,[0.84700155]
Brad_Wilk&1,Scott_Dalton&1,[0.6733787]
Brian_Grazier&1,Tomas_Malik&1,[0.8327838]
Brian_StPierre&1,Steve_Mariucci&2,[0.5759438]
Cari_Davis&1,Don_Henley&1,[0.91658294]
Cari_Davis&1,Mark_Broxmeyer&1,[0.6501335]
Carin_Koch&1,John_Banko&2,[0.8979534]
Carla_Gay_Balingit&1,Frank_Lautenberg&2,[0.7499419]
Carla_Gay_Balingit&1,Paula_Dobriansky&1,[0.5179545]
Carlos_Ruiz&1,Peter_Schultz&1,[0.84877944]
Carlos_Ruiz&3,Jennifer_Tilly&1,[0.83835423]
Carly_Fiorina&2,Peter_Ueberroth&1,[0.80221254]
Catherine_Woodard&1,Mike_Sweeney&1,[0.6693517]
Chan_Ho_Park&1,Xiang_Xu&1,[0.79564196]
Chance_Mock&1,Herb_Ritts&1,[0.70609367]
Chance_Mock&1,Shafal_Mosed&1,[0.5331361]
Chance_Mock&1,Simona_Hradil&1,[0.7717799]
Chance_Mock&1,Troy_Jenkins&1,[0.7640493]
Charles_Taylor&7,Tom_Curley&1,[0.6232086]
Chea_Sophara&1,John_Wolf&1,[0.6704373]
Chris_Cirino&1,Jen_Bice&1,[0.7189708]
Chris_Cirino&1,Mary_Lou_Markakis&1,[0.741799]
Chris_Cirino&1,Peri_Gilpin&1,[0.7874484]
Christina_Sawaya&1,Greg_Gilbert&1,[0.904474]
Chung_Mong-joon&1,David_Modell&1,[0.74415135]
Chung_Mong-joon&1,Luca_Cordero_di_Montezemolo&1,[0.64371026]
Chung_Mong-joon&1,Nick_Markakis&1,[0.75001705]
Chung_Mong-joon&2,John_Rusnak&1,[0.8359045]
Claire_Leger&1,David_Caraway&2,[0.85380507]
Claire_Leger&1,Jerry_Sexton&1,[0.69830465]
Claire_Leger&1,Nobuyuki_Idei&1,[1.1125567]
Clark_Randt&1,Katie_Boone&1,[0.9652299]
Clark_Randt&1,Marc-Andre_Fleury&1,[0.8527897]
Clemente_de_la_Vega&1,Ron_Gonzales&1,[0.8044786]
Colin_Campbell&1,Frank_Keating&1,[0.71055233]
Colin_Campbell&1,Jean_Carnahan&2,[0.78057516]
Colin_Campbell&1,Mitchell_Potter&1,[0.4957623]
Colleen_Atwood&1,Penelope_Cruz&2,[0.745769]
Craig_Morgan&1,Matthew_McConaughey&1,[0.60595375]
Dan_Duquette&1,Paddy_Torsney&1,[0.87506026]
Daniel_Ortega&1,Norah_Jones&6,[0.765513]
Daniel_Patrick_Moynihan&1,Eglis_Yaima_Cruz&1,[0.8317469]
Daniel_Patrick_Moynihan&1,Newton_Carlton_Slawson&1,[0.6975487]
Daniel_Rouse&1,Doris_Schroeder&1,[0.9004837]
Daniel_Rouse&1,Mike_Johanns&1,[0.6160112]
Daniell_Sunjata&1,Marc-Andre_Fleury&2,[0.5702886]
Danny_Ainge&1,Lee_Ann_Terlaji&1,[0.7436924]
David_Leahy&1,Jerry_Sexton&1,[0.6195498]
David_Scott_Morris&1,Valerie_Thwaites&1,[0.6890134]
David_Zeplowitz&1,Jerry_Springer&1,[0.78399664]
Dawn_Staley&1,Hasan_Wirayuda&1,[0.6737257]
Debra_Rose&1,Jonathan_Edwards&2,[0.8121815]
Debra_Yang&1,Hashim_Thaci&2,[0.76430535]
Debra_Yang&1,Yekaterina_Guseva&1,[0.7985171]
Denis_Fassou-Nguesso&1,William_Overlin&1,[0.7358403]
Derrick_Taylor&1,Giuseppe_Morchio&1,[0.60784227]
Derrick_Taylor&1,William_Overlin&1,[0.74140656]
Dick_Cheney&5,James_Murdoch&1,[0.59464014]
Dick_Cheney&8,Nobuyuki_Idei&1,[1.0360321]
Dick_Smothers&1,Yoon_Won-Sik&1,[0.69440335]
Dita_Von_Tesse&1,Mohammed_Al-Douri&12,[0.8746239]
Don_Henley&1,Ernie_Eves&1,[0.6515977]
Don_Henley&1,Gil_Cates&1,[0.7809416]
Don_Henley&1,Stephen_Frears&1,[0.8130169]
Don_Henley&1,Ziwang_Xu&1,[0.6961105]
Donald_Regan&1,John_Gruden&1,[0.7017702]
Doris_Schroeder&2,Joe_Mantegna&1,[0.83032084]
Eduardo_Duhalde&1,Paula_Dobriansky&1,[0.7709516]
Eduardo_Duhalde&2,Tab_Turner&1,[0.47138113]
Eduardo_Duhalde&13,James_Murdoch&1,[0.6493373]
Edward_Egan&1,Ernie_Fletcher&2,[0.9591799]
Edward_Johnson&1,Jessica_Capshaw&1,[0.82775676]
El_Hadji_Diouf&1,Hitomi_Soga&2,[0.77399087]
Emilio_Botin&1,Luca_Cordero_di_Montezemolo&1,[0.74971294]
Emilio_Botin&1,Robert_Hyatt&1,[0.80800855]
Enrique_Iglesias&1,Gisele_Bundchen&2,[0.78627336]
Eric_Bana&1,Mike_Sweeney&1,[0.7641833]
Eric_Bana&1,Tab_Turner&1,[0.56792897]
Eric_Benet&1,Mohammad_Mustapha_Miro&1,[0.7620604]
Eric_Rosser&1,Marc-Andre_Fleury&2,[0.9330843]
Eric_Rosser&1,Peter_Chan&1,[0.8858775]
Ernie_Eves&2,Hana_Makhmalbaf&1,[0.74086815]
Fernando_Vargas&1,Julio_Cesar_Franco&1,[0.81302273]
Fernando_Vargas&3,Martin_Verkerk&3,[0.8835802]
Flavia_Pennetta&1,Larry_Flynt&1,[0.7837452]
Flavia_Pennetta&1,Micah_Knorr&1,[0.80012447]
Flavia_Pennetta&1,Paul_Wellstone&1,[0.7112407]
Frank_Keating&1,Paul_McCartney&7,[0.79316527]
Frank_Lautenberg&2,Michael_Capellas&1,[0.6527276]
Frank_Lautenberg&2,Steve_Allee&1,[0.71531785]
Fujio_Mitarai&1,Harvey_Weinstein&1,[0.73090684]
Gabriella_Bo&1,Jeremy_Shockey&2,[0.7893303]
Gavyn_Arthur&1,Kevin_Hearn&1,[0.8806594]
Gavyn_Arthur&1,Lynne_Slepian&1,[0.8253807]
Gavyn_Arthur&1,Zahir_Shah&1,[0.78641534]
George_HW_Bush&7,George_Maxwell_Richards&1,[0.7819798]
George_HW_Bush&13,Penny_Lancaster&1,[0.7259477]
George_Maxwell_Richards&1,Reggie_Miller&1,[0.74746394]
Georgina_Papin&1,Mary_Lou_Retton&1,[0.6822059]
Georgina_Papin&1,Svend_Robinson&1,[0.6496229]
Gerry_Kelly&1,Keira_Knightley&1,[0.88654804]
Giannina_Facio&1,Peri_Gilpin&1,[0.48095065]
Gideon_Black&1,Kevin_Hearn&1,[1.0289533]
Gideon_Black&1,Shafal_Mosed&1,[0.72186494]
Gisele_Bundchen&2,Penny_Lancaster&1,[0.52302146]
Giuseppe_Morchio&1,Penny_Lancaster&1,[0.75768155]
Greg_Frers&1,Mohammed_Al-Douri&4,[0.84919316]
Greg_Gilbert&1,Mehmet_Ali_Sahin&1,[0.709782]
Gregorio_Honasan&1,Jim_Schwarz&1,[0.74816316]
Gregorio_Honasan&1,Jonathan_Fine&1,[0.6256935]
Gregorio_Honasan&1,Matt_Doherty&1,[0.70327425]
Hama_Arba_Diallo&1,Zhang_Yimou&1,[0.73867774]
Hana_Makhmalbaf&1,Raquel_Welch&1,[0.70492893]
Hassan_Wirajuda&1,Scott_Dalton&1,[0.79777366]
Hector_Babenco&2,Talisa_Bratt&1,[0.64308214]
Herb_Ritts&1,Mark_Broxmeyer&1,[0.6646271]
Hugh_Campbell&1,Ken_Watanabe&1,[0.8913773]
Hugh_Campbell&1,Masamori_Tokuyama&1,[0.74941635]
Hugh_Campbell&1,Tom_Foy&1,[0.68998367]
Imran_Khan&1,Matt_Morris&1,[0.7530629]
Imran_Khan&1,Nancy_Humbert&1,[0.7277338]
Ivan_Lee&1,Jennifer_Furminger&1,[1.08431]
James_Hallock&1,Robert_Beck&1,[0.79187584]
James_Murdoch&1,Martina_McBride&3,[0.6220895]
Jamie_Kellner&1,Tomas_Malik&1,[0.8052274]
Jamie_King&1,Lauren_Hutton&2,[0.63365364]
Jane_Fonda&2,Martha_Stewart&4,[0.80599165]
Janet_Leigh&1,Marianne_Stanley&1,[0.47262937]
Jaromir_Jagr&1,Troy_Jenkins&1,[0.6902617]
Jean_Brumley&2,Jim_Harrick&1,[0.9155525]
Jen_Bice&1,Judi_Dench&2,[0.74231094]
Jennifer_Furminger&1,Matthew_During&1,[0.96971285]
Jennifer_Tilly&1,Serge_Klarsfeld&1,[0.8518954]
Jennifer_Tilly&1,Stella_Tennant&1,[0.84422183]
Jeremy_Shockey&2,Robert_Beck&1,[0.85562575]
Jerry_Regier&2,Paulina_Rodriguez_Davila&1,[0.7226093]
Jerry_Regier&3,Lee_Hyung-taik&1,[0.9074031]
Jerry_Regier&3,Pete_Rose&2,[0.74467874]
Jessica_Capshaw&1,Penelope_Cruz&2,[0.5325649]
Jiang_Zemin&4,Michelangelo_Antonioni&1,[0.89030415]
Jiang_Zemin&13,Roman_Coppola&1,[0.84523064]
Jim_Sterk&1,Jonathan_Edwards&3,[0.6690682]
Jim_Sterk&1,Ken_Watanabe&2,[0.7260033]
Joey_Harrington&1,Nick_Price&1,[0.9421229]
John_Lynch&1,Michael_Sullivan&1,[0.7358899]
John_Robbins&1,Tom_Foy&1,[0.90205276]
John_Thune&1,Milan_Milutinovic&1,[0.9761314]
John_Velazquez&1,Marco_Antonio_Barrera&3,[0.78909105]
John_Velazquez&1,Tammy_Lynn_Michaels&1,[0.8772457]
John_Wolf&2,Prince_Harry&1,[0.9547584]
Jonathan_Byrd&1,Mike_Matheny&1,[0.6415741]
Jonathan_Byrd&1,Sheikh_Ahmed_Yassin&1,[0.76385033]
Jonathan_Horton&1,Lee_Ann_Terlaji&1,[0.785023]
Jorge_Alberto_Galindo&1,Roger_King&1,[0.71577656]
Joseph_Biden&5,Mahdi_Al_Bassam&1,[0.96869403]
Joseph_Biden&5,Tung_Chee-hwa&4,[0.6589613]
Judy_Genshaft&1,Shane_Warne&1,[0.7329323]
Jules_Asner&1,Robert_Beck&1,[0.84421104]
Julien_Varlet&1,Scott_Dalton&1,[0.8247856]
Kate_Burton&1,Martha_Stewart&2,[0.77257556]
Kate_Richardson&1,Roman_Coppola&1,[0.71381426]
Katie_Boone&1,Uthai_Pimchaichon&1,[0.9713006]
Katie_Smith&1,Leland_Chapman&1,[0.83583033]
Katrin_Susi&1,Luca_Cordero_di_Montezemolo&1,[0.6251099]
Kay_Bailey_Hutchison&1,Theodore_Tweed_Roosevelt&3,[0.8299559]
Kieran_Prendergast&1,Lachlan_Murdoch&1,[0.9143615]
King_Abdullah_II&4,Robert_Hyatt&1,[0.6446114]
Kirk_Ferentz&2,Milan_Milutinovic&1,[0.798525]
Lachlan_Murdoch&1,Mickey_Sherman&1,[0.6699276]
Larry_Flynt&1,Phil_Cline&1,[0.63230586]
Larry_Greene&1,Mike_Brey&2,[0.6492014]
Laurence_Tribe&1,Uthai_Pimchaichon&1,[0.6195314]
Lee_Ann_Terlaji&1,Roman_Coppola&1,[0.6847032]
Lee_Yuan-tseh&1,Shafal_Mosed&1,[0.80243385]
Lee_Yuan-tseh&1,Yuri_Malenchenko&2,[0.6975355]
Leland_Chapman&1,Theodore_Tweed_Roosevelt&1,[0.79334277]
Leslie_Moonves&2,Robert_Hyatt&1,[0.6606194]
Lisa_Murkowski&1,Serge_Klarsfeld&1,[0.8097012]
Magui_Serna&1,Maura_Tierney&1,[0.66131485]
Mahdi_Al_Bassam&1,Marc-Andre_Fleury&2,[0.97839886]
Mahdi_Al_Bassam&1,Mother_Teresa&1,[0.81930363]
Malak_Habbak&1,Prince_Harry&3,[0.8268751]
Manuel_Pellegrini&1,Rolf_Eckrodt&1,[0.64090216]
Manuela_Montebrun&1,Martina_McBride&2,[0.6048665]
Manuela_Montebrun&1,Steven_Seagal&2,[0.747018]
Marion_Fahnestock&1,Wen_Jiabao&3,[0.7128461]
Mark_Hamister&1,Xiang_Xu&1,[0.75947845]
Martha_Martinez_Flores&1,Mike_Brey&2,[0.76978683]
Martha_Stewart&5,Victor_Kraatz&1,[0.98379374]
Martin_Lawrence&1,Mickey_Sherman&1,[0.81084925]
Martin_Lawrence&1,Penny_Lancaster&1,[0.7595991]
Martin_McCauley&2,Steven_Seagal&1,[0.67335486]
Martin_Verkerk&1,Steven_Seagal&1,[0.72736347]
Martina_McBride&3,Peter_Schultz&1,[0.71397614]
Masamori_Tokuyama&1,Regina_Ip&1,[0.7488053]
Masamori_Tokuyama&1,Serge_Melac&1,[0.9158242]
Matt_Doherty&2,Saoud_Al_Faisal&1,[0.6969859]
Meghann_Shaughnessy&1,William_Perry&1,[0.6451185]
Mehmet_Ali_Sahin&1,Peri_Gilpin&1,[0.6125649]
Mehmet_Ali_Sahin&1,Raquel_Welch&2,[0.8310329]
Michael_Capellas&1,Victor_Garber&1,[0.72804964]
Mickey_Sherman&1,Roman_Coppola&1,[0.75599235]
Mike_Brey&2,Nick_Markakis&1,[0.71910334]
Mike_Johanns&1,Pascal_Lamy&1,[0.65489805]
Mike_Matheny&1,Norm_Coleman&5,[0.93913096]
Mohammad_Mustapha_Miro&1,Steve_Mariucci&2,[0.6226756]
Mother_Teresa&1,Yekaterina_Guseva&1,[0.68856204]
Nancy_Humbert&1,Park_Na-kyong&1,[0.7705909]
Nanni_Moretti&1,Shigeru_Ishiba&1,[0.6336912]
