person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Hashim_Thaci&1,Hashim_Thaci&2,[0.5599772]
Hassan_Wirajuda&1,Hassan_Wirajuda&2,[0.3151896]
Hector_Babenco&1,Hector_Babenco&3,[0.4012379]
Hector_Babenco&2,Hector_Babenco&3,[0.41312504]
Hideki_Matsui&1,Hideki_Matsui&2,[0.66211224]
Hillary_Clinton&1,Hillary_Clinton&10,[0.41598338]
Hillary_Clinton&1,Hillary_Clinton&14,[0.4957962]
Hillary_Clinton&4,Hillary_Clinton&5,[0.40705353]
Hillary_Clinton&7,Hillary_Clinton&10,[0.37312067]
Hillary_Clinton&11,Hillary_Clinton&13,[0.44789213]
Hisao_Oguchi&1,Hisao_Oguchi&2,[0.34961635]
Hitomi_Soga&1,Hitomi_Soga&4,[0.4599867]
Hitomi_Soga&1,Hitomi_Soga&5,[0.6240462]
Hitomi_Soga&2,Hitomi_Soga&3,[0.36546928]
Hitomi_Soga&3,Hitomi_Soga&4,[0.47700423]
JJ_Redick&1,JJ_Redick&2,[0.59129024]
Jean_Brumley&1,Jean_Brumley&2,[0.22826433]
Jean_Carnahan&1,Jean_Carnahan&2,[0.5485636]
Jeremy_Shockey&1,Jeremy_Shockey&2,[0.33228642]
Jerry_Regier&1,Jerry_Regier&3,[0.46412432]
Jerry_Regier&2,Jerry_Regier&3,[0.4058575]
Jerry_Springer&1,Jerry_Springer&2,[0.46510935]
Jerry_Springer&1,Jerry_Springer&4,[0.3959958]
Jessica_Lynch&1,Jessica_Lynch&2,[0.70466465]
Jiang_Zemin&1,Jiang_Zemin&17,[0.4037329]
Jiang_Zemin&2,Jiang_Zemin&3,[0.4138626]
Jiang_Zemin&4,Jiang_Zemin&10,[0.5570692]
Jiang_Zemin&7,Jiang_Zemin&9,[0.6183858]
Jiang_Zemin&15,Jiang_Zemin&18,[0.58137214]
Jim_Harrick&1,Jim_Harrick&2,[0.4592651]
Jiri_Novak&3,Jiri_Novak&4,[0.4168769]
Jiri_Novak&3,Jiri_Novak&8,[0.46891987]
Jiri_Novak&3,Jiri_Novak&9,[0.3975581]
Jiri_Novak&5,Jiri_Novak&6,[0.27281886]
Jiri_Novak&5,Jiri_Novak&10,[0.5200647]
Jiri_Novak&5,Jiri_Novak&11,[0.26025915]
Jiri_Novak&7,Jiri_Novak&10,[0.46868873]
Joe_Torre&1,Joe_Torre&3,[0.4249159]
Joe_Torre&2,Joe_Torre&4,[0.6603613]
John_Wolf&1,John_Wolf&2,[0.2657374]
Jonathan_Edwards&1,Jonathan_Edwards&6,[0.34402657]
Jonathan_Edwards&2,Jonathan_Edwards&7,[0.53182954]
Jonathan_Edwards&3,Jonathan_Edwards&6,[0.47273892]
Jonathan_Edwards&5,Jonathan_Edwards&6,[0.51743734]
Jonathan_Edwards&5,Jonathan_Edwards&7,[0.46989417]
Jonathan_Edwards&6,Jonathan_Edwards&8,[0.63300633]
Jose_Manuel_Durao_Barroso&1,Jose_Manuel_Durao_Barroso&2,[0.4411137]
Jose_Manuel_Durao_Barroso&1,Jose_Manuel_Durao_Barroso&6,[0.6426899]
Jose_Manuel_Durao_Barroso&2,Jose_Manuel_Durao_Barroso&5,[0.3803388]
Jose_Manuel_Durao_Barroso&3,Jose_Manuel_Durao_Barroso&5,[0.6513715]
Jose_Manuel_Durao_Barroso&4,Jose_Manuel_Durao_Barroso&5,[0.4050557]
Joseph_Biden&1,Joseph_Biden&4,[0.42843646]
Joseph_Biden&2,Joseph_Biden&3,[0.37118816]
Joseph_Biden&3,Joseph_Biden&4,[0.37831408]
Judi_Dench&1,Judi_Dench&2,[0.37921447]
Judy_Genshaft&1,Judy_Genshaft&2,[0.3561232]
Keanu_Reeves&1,Keanu_Reeves&9,[0.7118846]
Keanu_Reeves&4,Keanu_Reeves&7,[0.8219104]
Keanu_Reeves&6,Keanu_Reeves&9,[0.9514414]
Keanu_Reeves&6,Keanu_Reeves&10,[0.8128434]
Keanu_Reeves&7,Keanu_Reeves&12,[1.0013424]
Keira_Knightley&1,Keira_Knightley&2,[0.33776957]
Ken_Watanabe&1,Ken_Watanabe&2,[0.8884816]
Kieran_Prendergast&1,Kieran_Prendergast&2,[0.189699]
King_Abdullah_II&1,King_Abdullah_II&3,[0.38169056]
King_Abdullah_II&1,King_Abdullah_II&4,[0.5300314]
King_Abdullah_II&2,King_Abdullah_II&5,[0.61815536]
King_Abdullah_II&3,King_Abdullah_II&4,[0.44166076]
Kirk_Ferentz&1,Kirk_Ferentz&2,[0.73087007]
Kurt_Busch&1,Kurt_Busch&2,[0.5359261]
Larry_Bowa&1,Larry_Bowa&2,[0.25175363]
Larry_Thompson&1,Larry_Thompson&3,[0.4555483]
Larry_Thompson&1,Larry_Thompson&4,[0.3898576]
Larry_Thompson&2,Larry_Thompson&4,[0.31203532]
Laura_Bush&1,Laura_Bush&11,[0.63107526]
Laura_Bush&21,Laura_Bush&24,[0.40969157]
Laura_Bush&21,Laura_Bush&39,[0.49553686]
Laura_Bush&26,Laura_Bush&29,[0.36209297]
Lauren_Hutton&1,Lauren_Hutton&2,[0.47357953]
Leslie_Ann_Woodward&1,Leslie_Ann_Woodward&2,[0.0384658]
Leslie_Moonves&1,Leslie_Moonves&2,[0.41360414]
Lyle_Vanclief&1,Lyle_Vanclief&2,[0.338893]
Magui_Serna&1,Magui_Serna&2,[0.4007734]
Makhdoom_Amin_Fahim&1,Makhdoom_Amin_Fahim&3,[0.22109753]
Makhdoom_Amin_Fahim&2,Makhdoom_Amin_Fahim&3,[0.32615107]
Marc-Andre_Fleury&1,Marc-Andre_Fleury&2,[0.17573553]
Marco_Antonio_Barrera&1,Marco_Antonio_Barrera&5,[0.56411964]
Marco_Antonio_Barrera&5,Marco_Antonio_Barrera&6,[0.5214456]
Marie-Reine_Le_Gougne&1,Marie-Reine_Le_Gougne&2,[0.65710217]
Marieta_Chrousala&1,Marieta_Chrousala&2,[0.4661768]
Marieta_Chrousala&1,Marieta_Chrousala&3,[0.31671178]
Marieta_Chrousala&2,Marieta_Chrousala&3,[0.51896596]
Marina_Anissina&1,Marina_Anissina&2,[0.2764408]
Mark_Hamister&1,Mark_Hamister&2,[0.540481]
Martha_Stewart&1,Martha_Stewart&3,[0.4068005]
Martha_Stewart&1,Martha_Stewart&5,[0.33976644]
Martha_Stewart&2,Martha_Stewart&3,[0.3257057]
Martha_Stewart&2,Martha_Stewart&5,[0.3570099]
Martha_Stewart&3,Martha_Stewart&4,[0.2486111]
Martin_Brodeur&1,Martin_Brodeur&2,[0.48603392]
Martin_McCauley&1,Martin_McCauley&2,[0.32998645]
Martin_Verkerk&1,Martin_Verkerk&2,[0.29252148]
Martin_Verkerk&1,Martin_Verkerk&3,[0.16898221]
Martin_Verkerk&2,Martin_Verkerk&3,[0.3544376]
Martina_McBride&1,Martina_McBride&3,[0.45426977]
Martina_McBride&2,Martina_McBride&4,[0.40426397]
Matt_Doherty&1,Matt_Doherty&2,[0.8704025]
Matt_Doherty&1,Matt_Doherty&3,[0.6324352]
Matt_Doherty&2,Matt_Doherty&3,[0.5362623]
Matthew_Perry&1,Matthew_Perry&6,[0.5350698]
Matthew_Perry&2,Matthew_Perry&7,[0.41240895]
Matthew_Perry&3,Matthew_Perry&4,[0.91734165]
Megawati_Sukarnoputri&6,Megawati_Sukarnoputri&23,[0.33727223]
Megawati_Sukarnoputri&7,Megawati_Sukarnoputri&22,[0.51726574]
Megawati_Sukarnoputri&10,Megawati_Sukarnoputri&15,[0.71705186]
Megawati_Sukarnoputri&11,Megawati_Sukarnoputri&24,[0.31383538]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&24,[0.60243154]
Megawati_Sukarnoputri&20,Megawati_Sukarnoputri&30,[0.6442364]
Meghann_Shaughnessy&1,Meghann_Shaughnessy&2,[0.863056]
Michael_Capellas&1,Michael_Capellas&2,[0.48430824]
Michael_Sullivan&1,Michael_Sullivan&2,[0.5216677]
Mike_Brey&1,Mike_Brey&2,[0.42923403]
Naji_Sabri&1,Naji_Sabri&6,[0.81914836]
Naji_Sabri&2,Naji_Sabri&4,[0.43146384]
Naji_Sabri&2,Naji_Sabri&7,[0.575981]
Naji_Sabri&3,Naji_Sabri&8,[0.50886154]
Naji_Sabri&6,Naji_Sabri&7,[0.8839851]
Nanni_Moretti&1,Nanni_Moretti&2,[0.54624486]
Nastassia_Kinski&1,Nastassia_Kinski&2,[0.27607495]
Natalie_Coughlin&2,Natalie_Coughlin&3,[0.6614114]
Natalie_Coughlin&4,Natalie_Coughlin&6,[0.33323163]
Natalie_Coughlin&5,Natalie_Coughlin&6,[0.23267895]
Norah_Jones&3,Norah_Jones&15,[0.5929822]
Norah_Jones&4,Norah_Jones&12,[0.48668784]
Norah_Jones&7,Norah_Jones&15,[0.3589878]
Norah_Jones&9,Norah_Jones&15,[0.534462]
Norah_Jones&11,Norah_Jones&12,[0.5327171]
Norm_Coleman&5,Norm_Coleman&7,[0.5921953]
Oscar_De_La_Hoya&1,Oscar_De_La_Hoya&3,[0.5341144]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&6,[0.48623693]
Oscar_De_La_Hoya&2,Oscar_De_La_Hoya&7,[0.442064]
Pascal_Lamy&1,Pascal_Lamy&2,[0.563024]
Pat_Burns&1,Pat_Burns&2,[0.3957138]
Paul_McCartney&3,Paul_McCartney&4,[0.4497611]
Paul_McCartney&3,Paul_McCartney&5,[0.4499135]
Paul_Wellstone&1,Paul_Wellstone&2,[0.39658368]
Paul_Wellstone&1,Paul_Wellstone&3,[0.7592093]
Paul_Wellstone&2,Paul_Wellstone&3,[0.7707838]
Penelope_Cruz&1,Penelope_Cruz&2,[0.44665802]
Penelope_Cruz&1,Penelope_Cruz&3,[0.37695408]
Pete_Rose&1,Pete_Rose&2,[0.7255828]
Prince_Harry&1,Prince_Harry&2,[0.553766]
Prince_Harry&2,Prince_Harry&3,[0.54894197]
Princess_Caroline&1,Princess_Caroline&2,[0.26762652]
Princess_Caroline&2,Princess_Caroline&5,[0.72467417]
Raquel_Welch&1,Raquel_Welch&2,[0.17761528]
Reggie_Miller&1,Reggie_Miller&2,[0.51372457]
Renee_Zellweger&2,Renee_Zellweger&13,[0.43001044]
Renee_Zellweger&2,Renee_Zellweger&16,[0.40764832]
Renee_Zellweger&3,Renee_Zellweger&16,[0.33783376]
Ricardo_Sanchez&1,Ricardo_Sanchez&6,[0.69722486]
Ricardo_Sanchez&2,Ricardo_Sanchez&4,[0.53124774]
Richard_Butler&1,Richard_Butler&2,[0.7681047]
Rubens_Barrichello&2,Rubens_Barrichello&3,[0.6022363]
Rubens_Barrichello&4,Rubens_Barrichello&5,[0.68968964]
Rubens_Barrichello&4,Rubens_Barrichello&8,[0.63237554]
Rubens_Barrichello&6,Rubens_Barrichello&11,[0.70281297]
Rubens_Barrichello&9,Rubens_Barrichello&12,[0.3921712]
Samira_Makhmalbaf&1,Samira_Makhmalbaf&2,[0.31524247]
Samuel_Waksal&1,Samuel_Waksal&2,[0.7287197]
Samuel_Waksal&1,Samuel_Waksal&3,[0.34618628]
Samuel_Waksal&1,Samuel_Waksal&4,[0.3932544]
Samuel_Waksal&2,Samuel_Waksal&4,[0.7252238]
Scott_McClellan&1,Scott_McClellan&3,[0.12240636]
Scott_McClellan&2,Scott_McClellan&4,[0.66588527]
Scott_McClellan&2,Scott_McClellan&5,[0.71465045]
Scott_Rudin&1,Scott_Rudin&2,[0.3317232]
Shane_Warne&1,Shane_Warne&2,[0.66570437]
Sheila_Wellstone&1,Sheila_Wellstone&2,[0.4756456]
Sheryl_Crow&1,Sheryl_Crow&3,[0.39490795]
Silvan_Shalom&2,Silvan_Shalom&3,[0.49103874]
Silvan_Shalom&2,Silvan_Shalom&4,[0.49199468]
Silvan_Shalom&2,Silvan_Shalom&6,[0.48877156]
Silvan_Shalom&3,Silvan_Shalom&4,[0.43216407]
Silvan_Shalom&3,Silvan_Shalom&6,[0.38229895]
Steve_Mariucci&1,Steve_Mariucci&3,[0.367213]
Steve_Mariucci&2,Steve_Mariucci&3,[0.43411595]
Steven_Seagal&1,Steven_Seagal&2,[0.34254855]
Taha_Yassin_Ramadan&3,Taha_Yassin_Ramadan&12,[0.40233612]
Taha_Yassin_Ramadan&7,Taha_Yassin_Ramadan&13,[0.8183515]
Tammy_Lynn_Michaels&1,Tammy_Lynn_Michaels&2,[0.35995662]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&2,[0.26968884]
Theodore_Tweed_Roosevelt&1,Theodore_Tweed_Roosevelt&3,[0.27195495]
Theodore_Tweed_Roosevelt&2,Theodore_Tweed_Roosevelt&3,[0.33165908]
Tom_Crean&1,Tom_Crean&2,[0.57199985]
Tom_Crean&3,Tom_Crean&5,[0.51224047]
Tom_Crean&4,Tom_Crean&5,[0.47077477]
Tony_Bennett&1,Tony_Bennett&3,[0.4617585]
Torri_Edwards&1,Torri_Edwards&2,[0.55290675]
Tung_Chee-hwa&1,Tung_Chee-hwa&2,[0.5278417]
Tung_Chee-hwa&1,Tung_Chee-hwa&8,[0.7932344]
Tung_Chee-hwa&2,Tung_Chee-hwa&8,[0.61640954]
Vidar_Helgesen&1,Vidar_Helgesen&2,[0.6574261]
Warren_Buffett&1,Warren_Buffett&2,[0.56874514]
Warren_Buffett&1,Warren_Buffett&3,[0.37106973]
Wen_Jiabao&1,Wen_Jiabao&12,[0.5960015]
Wen_Jiabao&2,Wen_Jiabao&11,[0.4977767]
Wen_Jiabao&4,Wen_Jiabao&7,[0.30082327]
Wen_Jiabao&5,Wen_Jiabao&6,[0.45706177]
Wen_Jiabao&7,Wen_Jiabao&9,[0.4546559]
Wen_Jiabao&7,Wen_Jiabao&12,[0.4624331]
Wen_Jiabao&8,Wen_Jiabao&12,[0.58016086]
Wen_Jiabao&10,Wen_Jiabao&11,[0.2551571]
Wen_Jiabao&11,Wen_Jiabao&12,[0.5498473]
Wesley_Clark&1,Wesley_Clark&2,[0.41516924]
Yuri_Malenchenko&1,Yuri_Malenchenko&2,[0.42684692]
Abbas_Kiarostami&1,Fujio_Mitarai&1,[0.5778123]
Abdullah&1,Teresa_Heinz_Kerry&1,[0.82992756]
Abdullah&3,Samuel_Waksal&1,[0.83338475]
Abdullah&4,Julio_Cesar_Franco&1,[0.66244733]
Abid_Hamid_Mahmud_Al-Tikriti&1,Anjum_Hussain&1,[0.7418575]
Abid_Hamid_Mahmud_Al-Tikriti&2,Doris_Schroeder&1,[0.7630584]
Adam_Freier&1,Hillary_Clinton&3,[0.959733]
Adam_Freier&1,Princess_Caroline&1,[1.0336757]
Adam_Freier&1,Regina_Ip&1,[0.8974346]
Alan_Ball&1,Kristin_Scott_Thomas&1,[0.8547235]
Alan_Ball&2,Yuri_Malenchenko&1,[0.8643155]
Albert_Costa&6,Gary_Barnett&1,[0.8342984]
Albert_Costa&6,John_Marburger&1,[0.82442105]
Albert_Costa&6,Wen_Jiabao&7,[0.67547834]
Alberta_Lee&1,Babe_Ruth&1,[0.9713152]
Alex_Popov&1,Kent_Rominger&2,[0.66631746]
Alex_Popov&1,Matthew_During&1,[0.7875832]
Ali_Khamenei&2,Roberto_Canessa&1,[0.876103]
Amelia_Vega&1,Gina_Lollobrigida&1,[0.7293572]
Amelia_Vega&5,Jim_Harrick&1,[0.77580553]
Amy_Pascal&1,Eduardo_Duhalde&7,[0.9183172]
Amy_Pascal&1,Hank_Azaria&1,[0.9016811]
Amy_Pascal&1,John_Marburger&1,[0.91731405]
Amy_Redford&1,Roman_Coppola&1,[0.7023901]
Amy_Redford&1,Victor_Kraatz&1,[0.83522016]
Anderson_Varejao&1,Dennis_Oswald&1,[0.94929427]
Anderson_Varejao&1,Garth_Drabinsky&1,[0.846486]
Andrei_Nikolishin&1,Angelica_Romero&1,[0.991642]
Andrew_Bernard&1,Don_Nickles&2,[0.9391477]
Andrew_Bernard&1,Hassan_Wirajuda&1,[0.4856413]
Andrew_Bernard&1,Mark_Broxmeyer&1,[0.65552604]
Andrew_Fastow&1,Luca_Cordero_di_Montezemolo&1,[0.8084402]
Andrew_Fastow&1,Meghann_Shaughnessy&1,[0.69376695]
Andrew_Fastow&1,Tomas_Malik&1,[0.8280407]
Andrew_Luster&1,Eric_Rosser&1,[0.99711305]
Andrew_Luster&1,Jose_Manuel_Durao_Barroso&6,[0.8833817]
Andrew_Luster&1,Lisa_Murkowski&1,[0.8262478]
Anita_DeFrantz&1,Carla_Gay_Balingit&1,[0.67969584]
Anita_DeFrantz&1,Penny_Lancaster&1,[0.8324418]
Anjum_Hussain&1,David_Caraway&2,[0.80528796]
Anne_Cavers&1,James_Barksdale&1,[0.66651213]
Anne_Cavers&1,Stephen_Oake&1,[0.84222794]
Anthony_Hazen&1,Debra_Yang&1,[0.81460017]
Antonio_Catania&1,Barry_Bonds&1,[0.8626586]
Antonio_Catania&1,Taylyn_Solomon&1,[0.7254002]
Aretha_Franklin&1,Jean_Brumley&1,[0.62033606]
Aretha_Franklin&1,Teruaki_Masumoto&1,[0.6620699]
Art_Lopez&1,Diane_Lane&1,[0.7818725]
Arthur_Johnson&1,Selma_Phoenix&1,[0.56915617]
Arye_Mekel&2,Chung_Mong-joon&1,[0.77958524]
Arye_Mekel&2,Georgina_Papin&1,[0.84942335]
Babe_Ruth&1,Jim_Harrick&1,[0.82125884]
Babe_Ruth&1,Pete_Aldridge&1,[0.84945977]
Barry_Bonds&1,James_Barksdale&1,[0.8489846]
Barry_Bonds&1,Mickey_Sherman&1,[0.66511446]
Barry_Switzer&1,Jiang_Zemin&11,[0.6865189]
Barry_Switzer&1,Kirk_Ferentz&2,[0.74087447]
Bernard_Giraudeau&1,Keira_Knightley&1,[0.83477443]
Bernard_Landry&3,Stacey_Jones&1,[0.9020817]
Bernard_Landry&4,Sylvia_Plachy&1,[0.9423885]
Biljana_Plavsic&1,Kieran_Prendergast&2,[0.8337386]
Bill_Cartwright&1,Claude_Jorda&1,[0.57219976]
Bill_Lerach&1,Martin_Verkerk&2,[0.6550602]
Bob_Hope&1,Stanley_Ho&1,[0.73725194]
Bob_Hope&5,Micah_Knorr&1,[0.79057634]
Bob_Hope&5,Mitchell_Potter&1,[0.818333]
Bob_Menendez&1,David_Caraway&2,[0.69621]
Bob_Menendez&1,Lauren_Hutton&1,[0.7055743]
Bob_Riley&1,Danny_Ainge&1,[0.7887051]
Bob_Riley&1,Nastassia_Kinski&2,[1.032541]
Bob_Riley&1,Sheila_Wellstone&2,[0.99115527]
Brad_Wilk&1,Phil_Cline&1,[0.84917116]
Brad_Wilk&1,Scott_Dalton&1,[0.69347703]
Brian_Grazier&1,Tomas_Malik&1,[0.76195604]
Brian_StPierre&1,Steve_Mariucci&2,[0.6516365]
Cari_Davis&1,Don_Henley&1,[0.92599905]
Cari_Davis&1,Mark_Broxmeyer&1,[0.61562645]
Carin_Koch&1,John_Banko&2,[0.94640595]
Carla_Gay_Balingit&1,Frank_Lautenberg&2,[0.71140134]
Carla_Gay_Balingit&1,Paula_Dobriansky&1,[0.5952202]
Carlos_Ruiz&1,Peter_Schultz&1,[0.9594677]
Carlos_Ruiz&3,Jennifer_Tilly&1,[0.8954584]
Carly_Fiorina&2,Peter_Ueberroth&1,[0.7359571]
Catherine_Woodard&1,Mike_Sweeney&1,[0.76459306]
Chan_Ho_Park&1,Xiang_Xu&1,[0.8016321]
Chance_Mock&1,Herb_Ritts&1,[0.71507543]
Chance_Mock&1,Shafal_Mosed&1,[0.5759281]
Chance_Mock&1,Simona_Hradil&1,[0.7787424]
Chance_Mock&1,Troy_Jenkins&1,[0.576864]
Charles_Taylor&7,Tom_Curley&1,[0.61843586]
Chea_Sophara&1,John_Wolf&1,[0.6925354]
Chris_Cirino&1,Jen_Bice&1,[0.6020193]
Chris_Cirino&1,Mary_Lou_Markakis&1,[0.7818079]
Chris_Cirino&1,Peri_Gilpin&1,[0.6317376]
Christina_Sawaya&1,Greg_Gilbert&1,[0.81123686]
Chung_Mong-joon&1,David_Modell&1,[0.77318007]
Chung_Mong-joon&1,Luca_Cordero_di_Montezemolo&1,[0.64871055]
Chung_Mong-joon&1,Nick_Markakis&1,[0.75423265]
Chung_Mong-joon&2,John_Rusnak&1,[0.76158583]
Claire_Leger&1,David_Caraway&2,[0.86189485]
Claire_Leger&1,Jerry_Sexton&1,[0.7282123]
Claire_Leger&1,Nobuyuki_Idei&1,[0.9524829]
Clark_Randt&1,Katie_Boone&1,[0.9550301]
Clark_Randt&1,Marc-Andre_Fleury&1,[0.926714]
Clemente_de_la_Vega&1,Ron_Gonzales&1,[0.86345804]
Colin_Campbell&1,Frank_Keating&1,[0.7285668]
Colin_Campbell&1,Jean_Carnahan&2,[0.9834385]
Colin_Campbell&1,Mitchell_Potter&1,[0.5544913]
Colleen_Atwood&1,Penelope_Cruz&2,[0.65075374]
Craig_Morgan&1,Matthew_McConaughey&1,[0.6895319]
Dan_Duquette&1,Paddy_Torsney&1,[0.79841214]
Daniel_Ortega&1,Norah_Jones&6,[0.89338964]
Daniel_Patrick_Moynihan&1,Eglis_Yaima_Cruz&1,[0.84180677]
Daniel_Patrick_Moynihan&1,Newton_Carlton_Slawson&1,[0.72925246]
Daniel_Rouse&1,Doris_Schroeder&1,[1.0076709]
Daniel_Rouse&1,Mike_Johanns&1,[0.6483033]
Daniell_Sunjata&1,Marc-Andre_Fleury&2,[0.72797203]
Danny_Ainge&1,Lee_Ann_Terlaji&1,[0.8771441]
David_Leahy&1,Jerry_Sexton&1,[0.58999276]
David_Scott_Morris&1,Valerie_Thwaites&1,[0.64085656]
David_Zeplowitz&1,Jerry_Springer&1,[0.7807436]
Dawn_Staley&1,Hasan_Wirayuda&1,[0.6973909]
Debra_Rose&1,Jonathan_Edwards&2,[0.7337007]
Debra_Yang&1,Hashim_Thaci&2,[0.74132]
Debra_Yang&1,Yekaterina_Guseva&1,[0.7089306]
Denis_Fassou-Nguesso&1,William_Overlin&1,[0.7271713]
Derrick_Taylor&1,Giuseppe_Morchio&1,[0.7193094]
Derrick_Taylor&1,William_Overlin&1,[0.7557143]
Dick_Cheney&5,James_Murdoch&1,[0.653817]
Dick_Cheney&8,Nobuyuki_Idei&1,[0.9857511]
Dick_Smothers&1,Yoon_Won-Sik&1,[0.8113014]
Dita_Von_Tesse&1,Mohammed_Al-Douri&12,[0.80523646]
Don_Henley&1,Ernie_Eves&1,[0.73374885]
Don_Henley&1,Gil_Cates&1,[0.8249651]
Don_Henley&1,Stephen_Frears&1,[0.8243747]
Don_Henley&1,Ziwang_Xu&1,[0.70066875]
Donald_Regan&1,John_Gruden&1,[0.7069439]
Doris_Schroeder&2,Joe_Mantegna&1,[0.81858265]
Eduardo_Duhalde&1,Paula_Dobriansky&1,[0.7518702]
Eduardo_Duhalde&2,Tab_Turner&1,[0.5459774]
Eduardo_Duhalde&13,James_Murdoch&1,[0.7020668]
Edward_Egan&1,Ernie_Fletcher&2,[0.8940681]
Edward_Johnson&1,Jessica_Capshaw&1,[0.704967]
El_Hadji_Diouf&1,Hitomi_Soga&2,[0.72133905]
Emilio_Botin&1,Luca_Cordero_di_Montezemolo&1,[0.80020165]
Emilio_Botin&1,Robert_Hyatt&1,[0.6882814]
Enrique_Iglesias&1,Gisele_Bundchen&2,[0.77455425]
Eric_Bana&1,Mike_Sweeney&1,[0.90590435]
Eric_Bana&1,Tab_Turner&1,[0.67223024]
Eric_Benet&1,Mohammad_Mustapha_Miro&1,[0.81032825]
Eric_Rosser&1,Marc-Andre_Fleury&2,[0.8988157]
Eric_Rosser&1,Peter_Chan&1,[0.92186254]
Ernie_Eves&2,Hana_Makhmalbaf&1,[0.815038]
Fernando_Vargas&1,Julio_Cesar_Franco&1,[0.73402405]
Fernando_Vargas&3,Martin_Verkerk&3,[0.8496156]
Flavia_Pennetta&1,Larry_Flynt&1,[0.7012831]
Flavia_Pennetta&1,Micah_Knorr&1,[0.74450904]
Flavia_Pennetta&1,Paul_Wellstone&1,[0.6459175]
Frank_Keating&1,Paul_McCartney&7,[0.81666094]
Frank_Lautenberg&2,Michael_Capellas&1,[0.61569893]
Frank_Lautenberg&2,Steve_Allee&1,[0.8626555]
Fujio_Mitarai&1,Harvey_Weinstein&1,[0.5995371]
Gabriella_Bo&1,Jeremy_Shockey&2,[0.69220877]
Gavyn_Arthur&1,Kevin_Hearn&1,[0.93279314]
Gavyn_Arthur&1,Lynne_Slepian&1,[0.7317816]
Gavyn_Arthur&1,Zahir_Shah&1,[0.809733]
George_HW_Bush&7,George_Maxwell_Richards&1,[0.84033096]
George_HW_Bush&13,Penny_Lancaster&1,[0.91436666]
George_Maxwell_Richards&1,Reggie_Miller&1,[0.79000604]
Georgina_Papin&1,Mary_Lou_Retton&1,[0.7742384]
Georgina_Papin&1,Svend_Robinson&1,[0.7759467]
Gerry_Kelly&1,Keira_Knightley&1,[0.9576227]
Giannina_Facio&1,Peri_Gilpin&1,[0.58678055]
Gideon_Black&1,Kevin_Hearn&1,[1.0075538]
Gideon_Black&1,Shafal_Mosed&1,[0.61444664]
Gisele_Bundchen&2,Penny_Lancaster&1,[0.5307098]
Giuseppe_Morchio&1,Penny_Lancaster&1,[0.8634599]
Greg_Frers&1,Mohammed_Al-Douri&4,[0.8337677]
Greg_Gilbert&1,Mehmet_Ali_Sahin&1,[0.68182164]
Gregorio_Honasan&1,Jim_Schwarz&1,[0.93410873]
Gregorio_Honasan&1,Jonathan_Fine&1,[0.68589365]
Gregorio_Honasan&1,Matt_Doherty&1,[0.843166]
Hama_Arba_Diallo&1,Zhang_Yimou&1,[0.72315884]
Hana_Makhmalbaf&1,Raquel_Welch&1,[0.8180703]
Hassan_Wirajuda&1,Scott_Dalton&1,[0.71412563]
Hector_Babenco&2,Talisa_Bratt&1,[0.71015954]
Herb_Ritts&1,Mark_Broxmeyer&1,[0.69111264]
Hugh_Campbell&1,Ken_Watanabe&1,[0.9894893]
Hugh_Campbell&1,Masamori_Tokuyama&1,[0.8188895]
Hugh_Campbell&1,Tom_Foy&1,[0.7402085]
Imran_Khan&1,Matt_Morris&1,[0.8033664]
Imran_Khan&1,Nancy_Humbert&1,[0.73529035]
Ivan_Lee&1,Jennifer_Furminger&1,[1.0898223]
James_Hallock&1,Robert_Beck&1,[0.76687783]
James_Murdoch&1,Martina_McBride&3,[0.633729]
Jamie_Kellner&1,Tomas_Malik&1,[0.7740166]
Jamie_King&1,Lauren_Hutton&2,[0.6184427]
Jane_Fonda&2,Martha_Stewart&4,[0.8387146]
Janet_Leigh&1,Marianne_Stanley&1,[0.5499396]
Jaromir_Jagr&1,Troy_Jenkins&1,[0.7645192]
Jean_Brumley&2,Jim_Harrick&1,[0.7998614]
Jen_Bice&1,Judi_Dench&2,[0.7310163]
Jennifer_Furminger&1,Matthew_During&1,[0.92305756]
Jennifer_Tilly&1,Serge_Klarsfeld&1,[0.6376486]
Jennifer_Tilly&1,Stella_Tennant&1,[0.74020237]
Jeremy_Shockey&2,Robert_Beck&1,[0.74529684]
Jerry_Regier&2,Paulina_Rodriguez_Davila&1,[0.7380824]
Jerry_Regier&3,Lee_Hyung-taik&1,[0.8157605]
Jerry_Regier&3,Pete_Rose&2,[0.62766236]
Jessica_Capshaw&1,Penelope_Cruz&2,[0.6291954]
Jiang_Zemin&4,Michelangelo_Antonioni&1,[0.84716403]
Jiang_Zemin&13,Roman_Coppola&1,[0.774852]
Jim_Sterk&1,Jonathan_Edwards&3,[0.76881886]
Jim_Sterk&1,Ken_Watanabe&2,[0.80029416]
Joey_Harrington&1,Nick_Price&1,[0.8607631]
John_Lynch&1,Michael_Sullivan&1,[0.6228943]
John_Robbins&1,Tom_Foy&1,[0.90964234]
John_Thune&1,Milan_Milutinovic&1,[0.88814884]
